index,Avg Temp,Min Temp,Max Temp,Precip
2021-12-21,-1.11,-4.0,2.22,0.0
2021-12-22,-1.56,-5.11,2.0,0.0
2021-12-23,3.0,-1.72,8.0,0.0
2021-12-24,8.0,5.11,9.22,1.0
2021-12-25,3.0,0.0,7.0,0.0
2021-12-26,3.78,0.0,7.11,8.0
2021-12-27,8.61,6.0,10.11,2.0
2021-12-28,9.78,8.72,11.0,1.0
2021-12-29,10.44,8.0,13.28,17.0
2021-12-30,13.78,12.11,14.39,2.0
2021-12-31,12.94,11.78,14.0,1.0
2022-01-01,12.28,10.0,14.22,0.0
2022-01-02,11.94,9.78,13.28,0.0
2022-01-03,9.5,7.89,11.0,13.0
2022-01-04,6.78,3.0,8.28,13.0
2022-01-05,3.94,1.0,6.0,6.0
2022-01-06,3.72,2.0,6.0,1.0
2022-01-07,4.0,2.0,6.0,1.0
2022-01-08,4.06,1.0,7.0,4.0
2022-01-09,4.22,0.0,6.39,14.0
2022-01-10,0.06,-1.28,1.0,2.0
2022-01-11,1.83,-0.39,6.0,0.0
2022-01-12,2.67,-0.39,4.0,0.0
2022-01-13,2.11,-1.0,5.5,0.0
2022-01-14,3.5,-1.11,8.0,0.0
2022-01-15,2.5,0.0,5.0,0.0
2022-01-16,3.33,0.22,5.0,0.0
2022-01-17,6.06,3.72,8.0,1.0
2022-01-18,5.06,0.0,8.0,0.0
2022-01-19,3.61,-1.11,6.22,0.0
2022-01-20,3.61,1.0,5.0,1.0
2022-01-21,3.17,0.0,6.0,1.0
2022-01-22,5.11,2.78,6.0,1.0
2022-01-23,4.83,4.0,6.0,0.0
2022-01-24,3.22,-1.0,6.0,0.0
2022-01-25,0.89,-2.0,2.28,0.0
2022-01-26,2.5,1.0,4.0,0.0
2022-01-27,6.22,2.61,9.0,0.0
2022-01-28,4.72,2.0,7.0,2.0
2022-01-29,8.67,4.61,11.11,0.0
2022-01-30,5.22,3.0,8.0,0.0
2022-01-31,5.28,2.78,7.0,0.0
2022-02-01,6.72,2.72,10.0,2.0
2022-02-02,8.83,7.78,9.11,1.0
2022-02-03,7.33,6.89,8.5,1.0
2022-02-04,6.56,3.0,9.28,0.0
2022-02-05,5.5,2.5,8.0,3.0
2022-02-06,7.5,4.0,10.0,0.0
2022-02-07,5.5,2.72,8.0,20.0
2022-02-08,8.94,4.5,11.0,0.0
2022-02-09,9.22,5.0,11.0,0.0
2022-02-10,5.94,3.0,8.0,0.0
2022-02-11,3.89,-1.0,7.0,6.0
2022-02-12,2.78,-1.22,7.28,0.0
2022-02-13,6.61,1.0,11.0,0.0
2022-02-14,9.06,6.0,11.11,0.0
2022-02-15,7.5,5.0,10.0,2.0
2022-02-16,11.33,7.78,14.0,6.0
2022-02-17,10.0,7.0,13.11,4.0
2022-02-18,9.11,5.0,12.39,2.0
2022-02-19,6.28,3.78,9.0,2.0
2022-02-20,9.11,5.5,11.39,3.0
2022-02-21,6.56,4.0,9.0,6.0
2022-02-22,7.33,3.0,11.0,0.0
2022-02-23,7.44,2.78,11.28,1.0
2022-02-24,6.28,2.72,10.28,0.0
2022-02-25,4.61,1.0,9.0,4.0
2022-02-26,3.06,-1.28,8.0,2.0
2022-02-27,4.44,-2.0,10.39,0.0
2022-02-28,4.72,-2.11,11.0,0.0
2022-03-01,6.0,1.0,10.0,0.0
2022-03-02,6.33,2.0,12.0,0.0
2022-03-03,6.11,-0.28,12.28,0.0
2022-03-04,6.17,0.89,12.0,0.0
2022-03-05,3.5,-2.72,10.0,0.0
2022-03-06,1.39,-3.0,7.0,0.0
2022-03-07,1.5,-3.28,6.0,0.0
2022-03-08,4.06,-3.0,11.0,0.0
2022-03-09,7.67,1.0,15.0,0.0
2022-03-10,9.72,2.89,16.0,0.0
2022-03-11,10.89,3.72,16.0,0.0
2022-03-12,11.11,8.0,14.0,0.0
2022-03-13,11.22,8.0,16.0,0.0
2022-03-14,9.61,6.0,14.0,0.0
2022-03-15,8.17,5.0,11.39,0.0
2022-03-16,8.78,4.0,12.39,0.0
2022-03-17,8.61,4.0,12.0,0.0
2022-03-18,7.78,-0.78,14.28,0.0
2022-03-19,9.11,4.0,14.11,0.0
2022-03-20,4.67,0.0,8.39,0.0
2022-03-21,9.56,-0.28,18.0,3.0
2022-03-22,13.06,6.0,19.0,0.0
2022-03-23,11.39,3.0,18.22,0.0
2022-03-24,10.94,3.0,18.0,0.0
2022-03-25,10.61,4.61,17.0,0.0
2022-03-26,10.83,4.61,18.11,0.0
2022-03-27,9.06,4.0,14.0,0.0
2022-03-28,10.61,2.5,17.0,0.0
2022-03-29,10.94,6.78,15.0,0.0
2022-03-30,8.67,5.0,12.0,0.0
2022-03-31,4.56,1.5,8.0,0.0
2022-04-01,1.5,-0.11,3.0,2.0
2022-04-02,2.67,-0.11,6.0,2.0
2022-04-03,3.06,-2.61,8.0,0.0
2022-04-04,5.22,0.5,9.0,0.0
2022-04-05,10.94,6.61,13.22,4.0
2022-04-06,9.78,8.0,11.22,4.0
2022-04-07,10.11,6.0,12.78,2.0
2022-04-08,6.17,4.0,8.39,7.0
2022-04-09,6.06,2.0,11.22,0.0
2022-04-10,7.22,0.72,12.61,0.0
2022-04-11,11.0,4.0,17.5,0.0
2022-04-12,14.33,6.61,21.11,0.0
2022-04-13,12.33,10.0,14.78,0.0
2022-04-14,13.22,7.39,18.39,2.0
2022-04-15,11.39,5.78,17.0,0.0
2022-04-16,11.56,5.0,17.61,0.0
2022-04-17,12.0,1.89,19.5,0.0
2022-04-18,12.89,3.78,19.5,0.0
2022-04-19,13.39,5.28,20.5,0.0
2022-04-20,12.28,6.61,18.0,0.0
2022-04-21,12.83,5.78,19.28,0.0
2022-04-22,11.72,6.5,17.11,0.0
2022-04-23,13.94,9.0,19.61,0.0
2022-04-24,13.39,7.39,19.61,0.0
2022-04-25,9.06,5.61,14.11,0.0
2022-04-26,9.94,5.0,14.61,5.0
2022-04-27,9.94,3.11,16.39,0.0
2022-04-28,10.83,3.0,18.61,0.0
2022-04-29,10.44,6.61,15.78,0.0
2022-04-30,8.39,3.0,12.78,0.0
2022-05-01,9.44,0.61,15.22,0.0
2022-05-02,12.0,3.78,18.78,0.0
2022-05-03,11.94,5.89,18.5,0.0
2022-05-04,11.67,6.61,18.11,0.0
2022-05-05,13.28,8.39,18.5,0.0
2022-05-06,13.61,7.78,21.0,0.0
2022-05-07,15.0,10.39,20.5,0.0
2022-05-08,14.17,9.0,20.0,1.0
2022-05-09,16.17,5.5,24.61,0.0
2022-05-10,18.67,11.0,24.72,0.0
2022-05-11,18.33,12.78,23.78,0.0
2022-05-12,15.44,10.0,20.0,0.0
2022-05-13,14.22,9.5,19.39,0.0
2022-05-14,15.78,8.0,22.28,0.0
2022-05-15,19.56,9.61,27.0,0.0
2022-05-16,19.39,13.0,23.28,0.0
2022-05-17,20.39,12.89,28.0,0.0
2022-05-18,21.5,16.22,27.0,0.0
2022-05-19,19.0,13.0,25.72,0.0
2022-05-20,15.06,12.0,20.0,15.0
2022-05-21,15.0,10.0,21.0,5.0
2022-05-22,17.0,8.5,23.0,0.0
2022-05-23,16.06,13.0,22.89,0.0
2022-05-24,12.67,9.0,16.5,11.0
2022-05-25,13.78,8.78,18.78,2.0
2022-05-26,15.94,13.39,20.0,0.0
2022-05-27,14.89,10.0,19.0,0.0
2022-05-28,12.44,8.0,16.89,1.0
2022-05-29,10.0,6.72,13.39,0.0
2022-05-30,11.0,3.78,15.11,6.0
2022-05-31,13.11,8.78,19.39,0.0
2022-06-01,12.61,7.0,17.89,1.0
2022-06-02,14.06,5.39,20.78,0.0
2022-06-03,17.94,9.61,23.78,0.0
2022-06-04,19.11,13.78,25.61,0.0
2022-06-05,16.83,15.0,19.0,6.0
2022-06-06,15.17,11.0,18.22,22.0
2022-06-07,14.94,10.5,19.11,0.0
2022-06-08,15.06,12.78,19.0,2.0
2022-06-09,16.06,11.89,21.0,11.0
2022-06-10,18.5,14.0,22.39,0.0
2022-06-11,18.44,14.0,23.0,0.0
2022-06-12,16.0,9.89,21.89,0.0
2022-06-13,15.06,9.0,19.28,0.0
2022-06-14,15.61,7.28,21.72,0.0
2022-06-15,18.72,10.11,25.72,0.0
2022-06-16,19.28,12.22,25.0,0.0
2022-06-17,22.83,14.61,29.61,0.0
2022-06-18,25.28,18.0,33.0,0.0
2022-06-19,15.5,12.0,19.0,0.0
2022-06-20,15.5,10.0,20.72,2.0
2022-06-21,14.72,8.5,20.5,0.0
2022-06-22,19.11,8.0,26.72,0.0
2022-06-23,22.94,16.28,28.0,0.0
2022-06-24,19.11,15.89,23.39,16.0
2022-06-25,17.56,14.61,22.0,15.0
2022-06-26,16.83,13.0,21.22,5.0
2022-06-27,16.0,12.0,19.61,0.0
2022-06-28,17.83,10.0,24.11,5.0
2022-06-29,21.06,13.22,26.72,0.0
2022-06-30,15.33,11.0,20.28,0.0
2022-07-01,15.78,10.78,20.39,10.0
2022-07-02,17.94,11.0,23.78,0.0
2022-07-03,17.39,12.0,22.0,0.0
2022-07-04,17.61,10.61,23.39,0.0
2022-07-05,16.22,10.28,22.0,0.0
2022-07-06,16.67,8.72,22.0,0.0
2022-07-07,16.5,13.0,19.72,0.0
2022-07-08,17.33,9.0,24.22,1.0
2022-07-09,17.72,12.0,22.78,0.0
2022-07-10,16.83,9.72,22.78,0.0
2022-07-11,18.89,12.0,24.89,0.0
2022-07-12,21.89,12.72,29.39,0.0
2022-07-13,23.61,17.0,30.0,0.0
2022-07-14,18.72,13.0,24.5,0.0
2022-07-15,16.89,9.72,23.22,1.0
2022-07-16,17.67,11.78,24.0,0.0
2022-07-17,19.17,9.0,26.5,0.0
2022-07-18,24.67,11.89,34.28,0.0
2022-07-19,28.94,15.72,37.72,0.0
2022-07-20,21.17,17.0,26.0,0.0
2022-07-21,17.33,14.0,19.28,3.0
2022-07-22,16.94,11.78,22.0,5.0
2022-07-23,19.22,11.0,25.72,0.0
2022-07-24,23.44,14.61,31.0,0.0
2022-07-25,21.5,17.0,24.89,0.0
2022-07-26,17.89,12.0,21.28,0.0
2022-07-27,15.61,8.39,22.0,0.0
2022-07-28,17.67,10.5,23.5,0.0
2022-07-29,19.5,12.61,26.28,0.0
2022-07-30,20.28,12.78,26.5,0.0
2022-07-31,20.94,17.61,25.89,0.0
2022-08-01,21.06,17.0,26.0,0.0
2022-08-02,22.56,15.89,28.61,0.0
2022-08-03,24.83,15.72,32.5,0.0
2022-08-04,22.06,18.0,28.28,0.0
2022-08-05,18.5,10.0,23.72,3.0
2022-08-06,15.78,8.0,23.11,0.0
2022-08-07,17.44,8.72,25.0,0.0
2022-08-08,18.22,10.5,25.39,0.0
2022-08-09,20.11,12.0,28.0,0.0
2022-08-10,21.22,13.89,30.0,0.0
2022-08-11,23.83,14.0,31.89,0.0
2022-08-12,24.17,13.11,32.39,0.0
2022-08-13,24.39,13.61,32.0,0.0
2022-08-14,25.11,14.0,31.78,0.0
2022-08-15,22.83,17.61,27.61,0.0
2022-08-16,22.56,16.89,28.11,0.0
2022-08-17,19.83,15.61,23.22,0.0
2022-08-18,20.44,15.0,26.28,2.0
2022-08-19,19.61,15.89,25.11,0.0
2022-08-20,18.67,14.0,24.61,1.0
2022-08-21,18.33,12.0,23.78,0.0
2022-08-22,20.67,14.72,27.61,0.0
2022-08-23,22.22,14.89,28.78,0.0
2022-08-24,23.39,16.0,31.39,0.0
2022-08-25,24.22,15.72,33.22,4.0
2022-08-26,19.89,16.0,23.89,0.0
2022-08-27,17.94,12.89,22.28,0.0
2022-08-28,18.5,13.0,24.0,0.0
2022-08-29,17.06,11.0,23.61,0.0
2022-08-30,19.61,13.0,27.11,0.0
2022-08-31,19.72,15.0,25.28,0.0
2022-09-01,19.39,12.61,26.0,0.0
2022-09-02,20.72,12.0,28.11,0.0
2022-09-03,20.67,16.0,26.5,0.0
2022-09-04,21.33,15.72,27.72,0.0
2022-09-05,21.89,16.89,30.72,0.0
2022-09-06,21.11,15.0,28.0,9.0
2022-09-07,19.78,15.5,25.0,1.0
2022-09-08,16.83,13.72,21.5,1.0
2022-09-09,16.06,13.61,20.22,11.0
2022-09-10,16.89,15.0,20.22,0.0
2022-09-11,16.78,12.5,22.39,3.0
2022-09-12,18.61,12.0,25.5,0.0
2022-09-13,19.56,16.78,23.89,0.0
2022-09-14,14.61,12.0,16.5,4.0
2022-09-15,14.78,11.0,19.0,11.0
2022-09-16,11.72,9.61,14.11,0.0
2022-09-17,11.39,9.5,15.11,7.0
2022-09-18,12.28,9.78,16.11,13.0
2022-09-19,12.39,8.61,17.11,3.0
2022-09-20,12.06,7.0,16.0,0.0
2022-09-21,11.06,5.72,17.39,0.0
2022-09-22,12.44,5.0,19.0,0.0
2022-09-23,13.78,9.5,18.28,0.0
2022-09-24,12.61,12.0,14.0,1.0
2022-09-25,12.44,8.39,17.0,12.0
2022-09-26,11.28,9.0,12.39,0.0
2022-09-27,9.83,8.0,13.11,10.0
2022-09-28,9.94,6.0,13.89,13.0
2022-09-29,9.56,5.0,15.78,1.0
2022-09-30,11.28,6.0,17.0,0.0
2022-10-01,14.5,10.78,18.28,4.0
2022-10-02,13.5,8.0,16.0,9.0
2022-10-03,11.78,7.0,17.0,4.0
2022-10-04,13.17,8.0,18.28,0.0
2022-10-05,16.0,12.5,20.0,0.0
2022-10-06,12.78,8.89,17.0,0.0
2022-10-07,12.33,7.72,18.0,0.0
2022-10-08,11.83,6.0,15.39,0.0
2022-10-09,10.89,4.22,17.28,0.0
2022-10-10,12.0,6.0,18.0,0.0
2022-10-11,9.56,3.89,15.0,0.0
2022-10-12,9.94,2.28,16.0,0.0
2022-10-13,12.67,11.0,14.0,0.0
2022-10-14,14.33,12.72,17.0,0.0
2022-10-15,14.44,12.0,18.0,1.0
2022-10-16,14.94,12.0,18.11,1.0
2022-10-17,16.94,13.72,18.0,0.0
2022-10-18,14.89,9.89,19.0,0.0
2022-10-19,11.67,7.0,16.28,0.0
2022-10-20,15.17,9.61,20.11,0.0
